#HR	   X	    Y	    Latitude	   Longitude	 WindDir_201501112100	 WindSpd_201501112100
6	58	195	38.343846	-122.230067	350	3
6	59	195	38.352695	-122.174593	330	4
6	60	195	38.361525	-122.119111	0	4
6	61	195	38.370336	-122.06362	70	1
6	62	195	38.37913	-122.008119	280	3
6	45	196	38.270644	-122.96195	0	2
6	46	196	38.27973	-122.906576	140	1
6	47	196	38.288797	-122.851194	240	1
6	48	196	38.297847	-122.795801	320	2
6	49	196	38.306878	-122.7404	320	4
6	50	196	38.315892	-122.684989	310	4
6	51	196	38.324887	-122.629568	30	2
6	52	196	38.333864	-122.574139	50	2
6	53	196	38.342823	-122.5187	260	1
6	54	196	38.351764	-122.463251	40	3
6	55	196	38.360687	-122.407793	330	3
6	56	196	38.369591	-122.352326	310	3
6	57	196	38.378478	-122.29685	0	1
6	58	196	38.387346	-122.241364	10	5
6	59	196	38.396196	-122.185869	340	5
6	60	196	38.405028	-122.130365	10	6
6	61	196	38.413842	-122.074852	60	1
6	62	196	38.422637	-122.01933	280	3
6	45	197	38.314109	-122.973539	340	2
6	46	197	38.323197	-122.918144	170	0
6	47	197	38.332266	-122.86274	330	1
6	48	197	38.341318	-122.807326	320	3
6	49	197	38.350351	-122.751902	300	3
6	50	197	38.359367	-122.69647	330	2
6	51	197	38.368364	-122.641028	60	1
6	52	197	38.377343	-122.585576	210	2
6	53	197	38.386304	-122.530115	290	1
6	54	197	38.395247	-122.474645	20	2
6	55	197	38.404171	-122.419166	280	2
6	56	197	38.413078	-122.363677	340	2
6	57	197	38.421966	-122.308179	40	4
6	58	197	38.430836	-122.252671	10	4
6	59	197	38.439688	-122.197155	330	4
6	60	197	38.448522	-122.141629	30	3
6	61	197	38.457338	-122.086094	10	3
6	62	197	38.466135	-122.030549	290	3
6	45	198	38.357565	-122.985138	350	4
6	46	198	38.366655	-122.929721	350	4
6	47	198	38.375726	-122.874295	330	3
6	48	198	38.38478	-122.818859	300	2
6	49	198	38.393815	-122.763414	290	2
6	50	198	38.402832	-122.70796	40	1
6	51	198	38.411832	-122.652496	130	1
6	52	198	38.420813	-122.597023	250	2
6	53	198	38.429775	-122.54154	350	2
6	54	198	38.43872	-122.486049	330	2
6	55	198	38.447647	-122.430547	300	1
